,customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
10676,6510,24,Male,Lucknow,72492.67,21123.35,240743.86,0.48,2,79.3,3,0,0.0,408039,496668.14,5,stable
10677,4444,27,Female,Chennai,64541.78,32792.98,128138.67,0.29,2,60.97,10,0,26012.02,95926,441971.87,43,stable
10678,8543,48,Male,Bangalore,74693.39,11490.34,244069.39,0.19,1,43.91,4,1,13517.8,221694,1295857.85,19,stable
10679,8562,57,Male,Chennai,34945.18,16395.26,198125.45,0.28,1,71.87,13,0,16353.43,194441,708522.62,17,stable
10680,4994,25,Male,Pune,48913.94,11738.86,263637.44,0.84,1,100.0,0,1,34215.75,387916,314728.57,23,stable
10681,8253,59,Male,Pune,58359.94,8560.75,390546.2,0.71,5,76.61,7,1,29216.06,191403,549320.61,48,stable
10682,1045,52,Female,Jaipur,20000.0,11795.08,278984.11,0.69,1,83.76,7,0,16866.2,451850,402698.72,53,stable
10683,3057,51,Male,Mumbai,53034.92,30906.77,317213.41,0.82,3,63.3,1,2,0.0,280003,386538.46,30,stable
10684,1663,64,Female,Chennai,63960.96,11203.18,363278.37,0.6,2,65.71,1,1,2116.76,191403,600924.07,31,stable
10685,5668,35,Male,Lucknow,53458.77,19777.27,155814.6,0.48,0,84.37,11,0,10674.52,200083,323110.13,46,stable
10686,3029,23,Female,Pune,49971.64,29041.09,282323.66,0.86,2,64.42,1,1,6104.88,380700,327532.32,48,stable
10687,6717,35,Male,Bhopal,61056.77,26105.23,214316.87,0.76,3,65.69,0,3,12175.71,482884,283344.58,43,stable
10688,3696,63,Male,Bangalore,67597.35,13159.41,244309.69,0.12,3,53.06,5,0,6620.1,233696,1500000.0,34,stable
10689,9831,38,Female,Pune,63939.27,19826.27,337920.64,0.47,2,56.5,16,0,19576.51,348270,720742.97,43,stable
10690,3663,41,Male,Jaipur,85054.21,21799.2,331960.99,0.47,4,61.9,17,1,10884.0,65120,699250.32,12,stable
10691,3745,30,Male,Bhopal,64404.34,33459.13,202058.72,0.21,3,62.94,1,1,18414.32,364934,978884.26,31,stable
10692,6004,41,Female,Kolkata,20000.0,10846.55,405555.54,0.07,1,70.29,0,0,28444.14,85184,1500000.0,12,stable
10693,7321,46,Female,Chennai,101068.77,37578.5,339365.23,0.43,0,82.05,21,0,15968.96,257963,781562.28,9,stable
10694,6125,61,Male,Chennai,71774.49,13414.25,90187.65,0.8,4,68.76,6,1,7195.08,191403,113279.86,12,stable
10695,5948,23,Male,Mumbai,47688.67,25666.65,230966.95,0.69,5,64.84,8,2,14390.69,274760,337149.22,53,stable
10696,5402,21,Male,Chennai,32939.54,17677.12,438668.14,0.56,1,72.78,8,0,7823.85,167968,784242.79,48,stable
10697,4427,41,Male,Bangalore,60947.8,24490.57,395937.6,0.24,2,75.45,2,2,14317.38,191403,1500000.0,2,stable
10698,6912,31,Male,Ahmedabad,34980.15,6684.52,268779.13,0.04,4,69.38,16,0,19012.38,157472,1500000.0,26,stable
10699,1394,36,Female,Bangalore,20000.0,8811.57,246011.32,0.06,5,56.9,2,2,8122.71,196961,1500000.0,13,stable
10700,4597,55,Male,Chennai,60870.15,23216.42,254192.42,0.07,3,71.83,3,1,9280.51,378267,1500000.0,54,stable
10701,1329,41,Male,Lucknow,52669.51,5364.11,202677.37,0.63,3,56.16,3,0,16091.48,158601,323069.38,34,stable
10702,1772,61,Male,Chennai,52071.85,30116.57,294159.19,0.77,0,68.24,0,1,11259.74,274760,381143.86,17,stable
10703,9135,31,Male,Lucknow,62527.89,35169.13,359900.0,0.15,1,62.1,2,0,18024.87,323058,1500000.0,46,stable
10704,2645,51,Male,Bhopal,82277.05,36541.76,451315.9,0.4,1,46.41,0,0,27968.2,377650,1129917.54,10,stable
10705,2787,21,Female,Bangalore,45563.79,26458.61,352883.85,0.11,3,75.27,18,0,12077.32,259185,1500000.0,56,stable
10706,1999,61,Male,Ahmedabad,59616.73,14793.5,391238.47,0.37,3,57.1,0,2,30109.85,449806,1055066.23,53,stable
10707,2848,52,Male,Lucknow,36726.14,13266.51,241484.78,0.44,1,51.87,5,0,16295.22,482884,554218.62,49,stable
10708,2561,23,Female,Jaipur,53261.07,30189.43,301293.96,0.09,1,67.98,6,0,17446.53,200083,1500000.0,5,stable
10709,1773,52,Male,Chennai,29822.98,15191.12,315339.85,0.44,3,68.2,1,0,7599.51,196961,713658.4,2,stable
10710,8311,62,Male,Bangalore,96994.38,57539.09,157888.51,0.27,1,58.76,9,0,2072.58,451850,579177.71,16,stable
10711,6179,25,Male,Pune,31106.09,10851.46,391191.71,0.51,0,86.87,12,2,12924.74,259185,773076.22,48,stable
10712,2803,63,Female,Jaipur,55280.7,25486.83,335155.46,0.41,2,79.04,9,0,12618.98,377197,826482.18,18,stable
10713,3050,57,Female,Pune,20000.0,8957.78,196828.58,0.81,1,90.92,1,2,19100.69,85184,243947.96,4,stable
10714,1747,32,Female,Hyderabad,20000.0,11959.01,266911.72,0.14,2,92.78,12,1,17626.76,139288,1500000.0,4,stable
10715,9125,34,Male,Bangalore,52141.8,23928.46,144075.92,0.68,1,76.65,2,0,5024.29,472413,212616.45,17,stable
10716,6860,64,Male,Bangalore,73484.02,12370.78,266952.43,0.15,3,69.29,4,1,16000.0,472413,1500000.0,4,stable
10717,4973,29,Male,Pune,38702.1,13031.79,299907.48,0.4,1,82.62,26,0,0.0,473435,758169.98,43,stable
10718,2615,27,Male,Chennai,32201.75,11093.4,134374.95,0.38,0,74.46,6,2,18881.69,0,356544.73,4,stable
10719,4754,36,Female,Bangalore,74751.33,33016.62,155074.47,0.37,0,83.11,25,1,11366.5,387916,418175.24,9,stable
10720,6506,48,Female,Mumbai,73186.98,40340.7,314393.64,0.36,0,71.91,6,3,12298.66,482884,867527.66,22,stable
10721,5221,27,Male,Delhi,49820.78,17726.08,285061.52,0.18,3,85.28,1,0,17359.31,377197,1500000.0,3,stable
10722,6291,34,Female,Bangalore,77274.25,38410.99,345109.46,0.18,1,97.55,4,2,12421.2,471605,1500000.0,41,stable
10723,6854,52,Male,Pune,75646.05,16285.71,244238.39,0.55,1,76.25,22,2,13785.12,62628,445338.18,4,stable
10724,1216,28,Male,Delhi,22195.44,7185.17,315102.02,0.64,1,54.2,4,2,20699.88,400307,491726.4,6,stable
10725,2359,47,Female,Ahmedabad,51183.42,23929.49,164000.06,0.58,1,88.55,1,0,22630.22,138664,281197.8,3,stable
10726,4774,23,Female,Ahmedabad,111730.48,31983.26,460164.71,0.58,4,82.4,1,0,8837.67,138664,793069.31,9,stable
10727,6417,47,Female,Chennai,58797.36,17374.99,361043.46,0.23,0,65.96,15,4,12051.35,370877,1500000.0,13,stable
10728,5927,50,Male,Ahmedabad,53605.23,6555.56,321764.31,0.83,3,59.25,2,0,17468.59,62628,387452.7,1,stable
10729,5429,54,Male,Bhopal,95038.06,56605.36,218730.77,0.57,2,45.34,3,0,19963.96,200083,386067.15,58,stable
10730,5606,46,Female,Chennai,64108.28,7462.18,350822.03,0.21,4,73.04,2,1,14160.12,380700,1500000.0,11,stable
10731,5478,57,Female,Mumbai,98470.12,25147.72,317521.58,0.66,1,76.09,5,1,23300.05,449806,480567.4,49,stable
10732,2896,60,Female,Chennai,31249.86,10992.38,422967.72,0.43,2,79.41,6,1,25132.53,191403,977636.39,51,stable
10733,8366,42,Female,Hyderabad,107927.28,24051.25,149994.74,0.03,2,93.83,8,0,19283.92,62628,1500000.0,23,stable
10734,5427,52,Female,Hyderabad,82967.93,38824.66,354985.36,0.18,2,70.22,7,2,5981.43,280003,1500000.0,26,stable
10735,6361,61,Male,Bhopal,20911.19,10711.86,348184.3,0.96,0,43.57,1,2,23195.07,306121,363782.09,9,stable
10736,1641,22,Male,Hyderabad,39760.88,15251.33,196171.61,0.14,0,55.93,9,3,12926.82,167968,1370878.52,23,stable
10737,6346,28,Female,Lucknow,75151.24,24805.02,175280.04,0.17,2,76.64,31,0,27311.68,139288,1040755.68,0,stable
10738,5729,62,Female,Chennai,30325.07,16283.5,339360.15,0.66,3,67.14,2,0,3077.07,472413,513276.33,17,stable
10739,4627,27,Male,Bhopal,64779.9,32476.56,436909.77,0.41,1,69.5,6,2,16408.63,233696,1053236.36,29,stable
10740,7594,39,Male,Jaipur,76185.49,36717.09,273808.47,0.32,1,65.73,9,1,14108.53,259185,864122.74,58,stable
10741,9387,53,Female,Pune,100674.4,37511.14,249190.6,0.53,4,88.02,44,1,17979.24,389078,466830.65,46,stable
10742,4275,22,Male,Bhopal,77060.36,37507.17,185194.78,0.11,2,93.67,4,1,14284.99,370877,1500000.0,56,stable
10743,5050,23,Female,Pune,70178.22,25181.23,457330.89,0.55,4,71.83,5,3,16608.45,257963,838440.15,19,stable
10744,5553,48,Male,Lucknow,74273.75,33301.62,313137.2,0.82,3,84.21,0,0,15283.17,232423,383961.42,25,stable
10745,5925,34,Male,Ahmedabad,53694.3,23254.28,303631.82,0.95,2,70.51,3,0,0.0,348270,319033.88,30,stable
10746,3304,35,Female,Pune,64182.55,11510.44,268064.27,0.15,1,70.44,6,1,14628.92,370877,1500000.0,23,stable
10747,4343,41,Female,Jaipur,46940.93,12680.73,345128.59,0.32,1,68.56,9,2,13944.59,377197,1071265.32,53,stable
10748,3056,34,Male,Hyderabad,81463.99,20600.2,334928.1,0.22,1,41.33,2,2,21601.42,323058,1500000.0,46,stable
10749,3808,60,Female,Mumbai,43196.17,21275.09,236201.56,0.34,0,47.78,2,0,18485.96,137239,684794.48,6,stable
10750,8092,38,Female,Pune,58736.77,30264.29,291116.52,0.24,1,68.99,12,1,22265.75,157472,1225641.97,13,stable
10751,8226,59,Female,Chennai,85444.9,26629.35,267920.32,0.84,5,80.26,0,0,7180.54,472413,317939.0,46,stable
10752,1886,40,Female,Kolkata,57212.42,10544.67,352730.22,0.23,2,72.86,0,1,19328.99,95926,1500000.0,43,stable
10753,9584,21,Male,Kolkata,74353.0,12684.04,346183.96,0.29,2,59.22,7,1,19079.49,55301,1201713.27,17,stable
10754,8720,29,Male,Jaipur,47401.99,25451.79,278440.44,0.48,2,80.94,5,1,21757.2,191403,578718.06,58,stable
10755,3446,29,Male,Lucknow,57350.13,6905.48,147434.72,0.33,0,65.59,35,0,10328.38,290856,447210.93,11,stable
10756,4905,63,Male,Chennai,54705.91,18184.88,170073.84,0.22,3,71.78,5,1,28438.76,323058,773450.59,54,stable
10757,7474,58,Male,Pune,33353.69,13324.72,450316.35,0.3,3,71.04,5,4,27399.73,167968,1500000.0,23,stable
10758,4591,59,Male,Mumbai,36859.34,7427.16,325088.45,0.14,2,100.0,22,0,6582.3,280003,1500000.0,53,stable
10759,3181,49,Female,Bangalore,82199.25,38969.07,409885.06,0.34,0,55.34,3,1,12961.68,400307,1191332.15,8,stable
10760,6011,35,Male,Pune,71228.19,20925.09,406861.52,0.22,1,90.18,1,3,12236.5,65120,1500000.0,27,stable
10761,6030,40,Female,Chennai,51416.27,5926.86,248671.95,0.5,3,46.27,37,0,14613.12,449806,493284.69,16,stable
10762,1354,58,Female,Mumbai,56269.2,26418.62,191619.99,0.37,0,83.68,1,0,6157.24,389078,516531.14,13,stable
10763,3631,61,Female,Jaipur,70204.88,25692.35,507044.13,0.18,5,88.76,24,2,9452.52,472413,1500000.0,4,stable
10764,2521,50,Male,Pune,52082.1,10045.48,306441.95,0.44,2,54.4,18,1,19230.34,472413,691086.01,28,stable
10765,3672,46,Male,Mumbai,51572.27,7190.02,330406.26,0.42,1,81.45,0,0,20891.23,482884,789843.07,53,increase
10766,3337,26,Female,Jaipur,81091.37,16981.43,291302.46,0.84,1,80.5,9,1,27756.12,400307,345252.91,56,stable
10767,7968,59,Male,Kolkata,69488.73,26788.95,394240.24,0.11,1,60.51,9,1,18195.99,387916,1500000.0,43,stable
10768,1628,37,Male,Pune,29939.63,14963.47,372867.33,0.22,2,73.25,0,1,20379.61,139288,1500000.0,2,stable
10769,8162,26,Female,Bangalore,54509.38,30056.49,226855.21,0.44,2,66.14,6,0,2101.48,370877,517386.13,14,stable
10770,3679,48,Female,Bhopal,40074.41,4024.81,307565.69,0.46,2,44.13,16,1,17446.54,471605,661641.61,29,stable
10771,6266,29,Male,Chennai,47586.24,10179.88,135037.96,0.6,2,36.13,15,0,23301.85,169802,224620.96,29,stable
10772,5422,47,Male,Hyderabad,65057.56,12293.57,460562.71,0.69,2,63.76,5,1,11367.35,137239,669034.85,53,stable
10773,8463,55,Male,Ahmedabad,33276.03,13586.38,363714.22,0.69,1,78.89,6,1,10134.02,191403,527038.02,10,stable
10774,2126,26,Male,Jaipur,100372.91,33485.45,329422.9,0.43,3,64.16,11,1,38149.88,280003,763088.63,48,stable
10775,2780,24,Female,Chennai,66125.52,9307.66,285539.04,0.16,0,70.58,8,0,25024.86,55301,1500000.0,49,stable
10776,7571,36,Male,Bhopal,80137.14,24322.49,255688.01,0.27,1,53.26,3,0,25293.14,200083,946700.36,34,stable
10777,9584,43,Female,Mumbai,63563.09,37956.95,376333.1,0.35,2,99.56,14,0,13170.8,290856,1087794.21,53,stable
10778,1825,43,Female,Delhi,41033.67,19086.7,286752.46,0.72,1,27.98,14,1,14240.84,257963,396692.89,40,stable
10779,8276,49,Female,Mumbai,74388.91,14259.29,296647.26,0.15,2,100.0,2,0,6865.45,368478,1500000.0,16,stable
10780,3395,61,Female,Bhopal,31884.56,3550.72,293326.97,0.31,3,56.86,0,2,12366.75,274846,957358.53,30,stable
10781,5145,24,Male,Lucknow,52464.98,27329.79,352501.32,0.17,2,83.22,5,1,10537.02,232423,1500000.0,6,stable
10782,8059,60,Female,Delhi,69336.43,21834.96,315768.01,0.35,2,84.85,5,0,5904.96,471605,913051.99,22,stable
10783,6492,60,Male,Kolkata,43503.8,10071.62,280373.08,0.53,3,87.01,25,1,14545.13,389078,526669.93,13,stable
10784,8111,44,Male,Mumbai,34332.07,14383.76,274108.87,0.24,2,84.38,5,1,9023.77,257963,1157204.76,5,stable
10785,7792,26,Female,Ahmedabad,44204.1,18684.97,297678.3,0.62,1,64.46,2,0,17104.35,232423,482716.06,11,stable
10786,4551,60,Female,Lucknow,50881.01,8435.72,323006.3,0.82,0,60.21,19,1,14338.86,158601,394642.17,24,stable
10787,8711,26,Male,Lucknow,31683.98,9074.44,322600.54,0.33,1,81.05,14,2,16793.95,62628,980428.56,34,stable
10788,4628,34,Female,Bangalore,78010.09,37355.88,355056.17,0.64,0,85.7,2,2,20703.19,368478,556986.65,9,stable
10789,2565,34,Female,Delhi,71825.19,8868.87,141376.26,0.76,3,31.49,0,2,14823.75,290856,185567.32,24,stable
10790,4667,65,Male,Pune,76681.17,20845.49,323337.07,0.78,1,97.9,3,0,6472.57,138664,417088.77,2,stable
10791,7459,55,Female,Ahmedabad,57519.05,15738.16,396112.11,0.45,2,81.93,11,0,13467.69,274760,888349.77,29,stable
10792,5096,26,Female,Hyderabad,41686.07,6500.53,270720.22,0.32,3,87.13,6,1,23453.43,200083,849845.24,51,stable
10793,2019,43,Female,Bhopal,56137.41,8942.97,260385.19,0.15,0,84.3,3,3,20500.39,376045,1500000.0,46,stable
10794,8928,40,Male,Ahmedabad,66963.64,16945.56,134460.46,0.3,1,63.82,0,0,20353.96,167968,445432.51,6,stable
10795,9254,37,Female,Ahmedabad,64845.55,24262.89,362000.03,0.71,2,60.58,3,3,19108.41,85184,512385.85,15,stable
10796,6965,40,Male,Pune,37382.59,13457.75,246186.77,0.81,3,79.71,5,0,24202.43,191403,302829.7,17,stable
10797,3269,26,Male,Bhopal,93951.62,31196.58,144071.17,0.45,1,81.34,31,0,15811.94,387916,318556.32,13,stable
10798,9835,60,Female,Bangalore,30461.69,14487.45,148149.99,0.32,1,67.19,7,2,6990.13,194441,463699.96,7,stable
10799,5721,48,Male,Bhopal,40912.29,12141.11,266668.29,0.14,4,76.08,10,1,13353.81,280003,1500000.0,3,stable
10800,9408,33,Female,Mumbai,37115.78,20755.96,241551.68,0.62,3,62.11,13,0,3451.96,323058,389550.5,54,stable
10801,1195,49,Female,Pune,80849.69,31558.49,444582.67,0.38,2,70.75,2,0,10575.07,167968,1155986.81,3,stable
10802,4273,65,Male,Bhopal,59802.75,31726.6,404341.74,0.16,2,58.63,5,1,14002.2,274846,1500000.0,23,stable
10803,6110,40,Male,Kolkata,20000.0,9338.5,228019.71,0.71,2,61.89,2,1,10268.5,376045,320098.68,4,stable
10804,8401,37,Female,Jaipur,47743.08,9234.24,299452.64,0.3,1,49.69,18,3,9787.34,387916,1004517.02,25,stable
10805,4212,55,Male,Bangalore,58532.44,30193.91,430738.97,0.05,1,53.98,15,1,7771.86,139288,1500000.0,31,stable
10806,3755,65,Male,Bangalore,51392.81,16755.92,173183.56,0.23,4,78.49,11,3,17553.28,387916,741114.18,29,stable
10807,2521,59,Male,Bhopal,20000.0,2226.73,273780.87,0.31,3,79.38,2,0,10750.48,158601,877903.29,29,stable
10808,6674,57,Female,Hyderabad,81319.69,42783.15,380473.51,0.83,2,55.72,14,0,9567.72,370877,459260.62,30,stable
10809,2080,63,Female,Kolkata,63308.51,20584.01,378678.36,0.12,0,63.32,15,4,30578.95,473435,1500000.0,9,stable
10810,6623,43,Female,Kolkata,86410.18,26245.0,205563.5,0.26,4,70.32,24,0,2452.07,323058,783695.92,31,stable
10811,1721,38,Female,Pune,39976.15,20264.57,382156.48,0.43,1,72.44,9,1,5937.8,167968,890674.42,23,stable
10812,2562,56,Female,Pune,95538.71,17296.71,128204.54,0.13,2,71.56,4,2,10040.85,194441,1000354.05,13,stable
10813,1639,40,Male,Kolkata,69624.02,31542.82,392502.92,0.74,3,44.77,15,0,21133.65,257963,528478.01,53,stable
10814,5260,27,Male,Kolkata,32758.23,7795.36,410209.51,0.8,0,56.69,4,2,1800.46,377650,515618.93,12,stable
10815,6190,56,Female,Bhopal,65787.98,6937.7,347240.98,0.31,1,88.72,19,1,13904.67,307288,1121170.02,31,stable
10816,4736,62,Female,Delhi,97963.67,28973.58,399244.66,0.41,1,54.17,50,1,13583.65,400307,963877.98,9,stable
10817,8746,21,Male,Jaipur,20000.0,6681.59,303231.81,0.8,2,47.16,4,3,9441.07,257963,378434.57,1,stable
10818,1089,57,Female,Kolkata,57369.26,21923.14,245581.26,0.26,3,91.06,18,4,22039.39,169802,945600.38,59,stable
10819,2251,55,Female,Bhopal,87404.01,23643.27,394112.11,0.23,2,52.6,1,2,16916.79,376045,1500000.0,4,stable
10820,5703,61,Male,Ahmedabad,69294.32,23282.18,476560.59,1.01,3,63.17,3,0,14158.8,449806,470554.22,25,stable
10821,1348,23,Female,Ahmedabad,42512.65,12632.86,245224.1,0.65,2,55.71,33,2,15317.99,370877,377330.55,7,stable
10822,5052,55,Female,Jaipur,77800.3,30533.93,361207.05,0.67,2,92.66,4,2,16490.53,179758,537465.6,30,stable
10823,3941,49,Female,Delhi,65847.71,30384.93,101594.69,0.54,3,81.65,6,1,8145.71,74527,189593.57,58,stable
10824,9437,29,Female,Chennai,37648.05,21723.28,342050.72,0.31,3,71.24,10,4,14293.76,194441,1104639.25,17,stable
10825,1271,57,Male,Bangalore,43881.42,9984.59,145762.02,0.38,2,70.03,0,0,25355.55,179758,388605.43,23,stable
10826,3030,62,Female,Jaipur,79598.53,22882.52,358749.37,0.3,0,88.06,1,3,5538.74,348270,1195509.45,1,stable
10827,8836,45,Female,Pune,56122.9,23005.91,443650.73,0.16,1,86.7,17,1,18060.97,451850,1500000.0,43,stable
10828,8041,32,Male,Delhi,48476.36,20867.34,369570.47,0.37,2,68.88,11,0,12509.78,323058,997761.47,34,stable
10829,6175,58,Male,Jaipur,64378.93,11029.03,372651.3,0.13,0,53.49,2,0,29395.91,157472,1500000.0,1,stable
10830,2126,27,Female,Bhopal,73729.55,29283.55,274412.03,0.48,2,70.1,1,0,15879.16,196961,569097.84,58,stable
10831,5379,27,Female,Ahmedabad,107398.55,33014.49,287637.33,0.13,2,83.44,28,0,6687.51,232423,1500000.0,2,stable
10832,9708,24,Male,Ahmedabad,58021.49,7280.54,382982.54,0.26,4,76.24,13,3,21021.14,274846,1475981.27,30,stable
10833,9052,65,Male,Ahmedabad,106458.42,43589.47,236558.13,0.44,2,65.94,18,2,13348.66,179758,534961.9,9,stable
10834,1611,51,Male,Hyderabad,69685.41,31401.24,348136.37,0.27,1,48.7,3,0,7258.84,138664,1291106.08,41,stable
10835,1749,59,Male,Mumbai,68522.38,23085.57,307163.31,0.46,3,97.8,1,1,18574.44,387916,665105.75,8,stable
10836,2856,30,Male,Chennai,42450.45,25182.51,367185.05,0.43,1,81.98,1,3,5283.7,307288,862317.67,10,stable
10837,9591,43,Male,Jaipur,62521.83,35394.08,279301.53,0.22,1,70.98,3,1,10968.27,307288,1285924.22,43,stable
10838,2526,46,Male,Bhopal,41645.17,21978.94,407691.98,0.44,3,80.2,9,1,13727.82,306121,924048.29,37,stable
10839,7229,43,Male,Jaipur,60074.38,31437.41,283975.83,0.4,1,55.98,5,0,20355.96,472413,713067.33,9,stable
10840,9511,49,Female,Kolkata,58914.31,6938.4,365791.4,0.19,2,90.87,1,0,6727.37,364934,1500000.0,11,stable
10841,9527,28,Female,Jaipur,52513.17,18627.95,231495.95,0.15,3,71.23,6,0,21632.02,400307,1500000.0,1,stable
10842,3098,39,Female,Bangalore,67097.41,31674.65,234428.52,0.82,2,83.85,20,0,21119.25,221694,285991.6,34,stable
10843,8865,49,Female,Delhi,58191.71,14826.43,231714.25,0.11,4,77.08,4,2,8808.92,194441,1500000.0,12,stable
10844,1173,63,Female,Lucknow,56389.64,19564.03,323758.67,0.36,1,82.34,0,0,10657.06,280003,897359.14,16,stable
10845,1500,26,Female,Bangalore,50412.97,21440.27,365927.15,0.55,1,71.28,14,2,11370.35,449806,665278.21,9,stable
10846,4646,49,Male,Bhopal,94618.39,53889.33,348206.54,0.43,6,71.06,6,0,22662.89,179758,806980.58,23,stable
10847,7219,44,Female,Jaipur,75449.0,31587.49,383443.37,0.06,1,63.34,15,0,23099.51,471605,1500000.0,34,stable
10848,3363,30,Male,Jaipur,84548.45,40624.22,131071.49,0.59,3,50.5,4,3,28461.67,137239,220756.18,23,stable
10849,8540,34,Female,Kolkata,60456.35,29290.65,328425.75,0.45,0,72.86,0,1,18665.68,306121,732311.26,9,stable
10850,2896,26,Female,Chennai,69832.54,14785.53,152550.84,0.55,0,94.6,3,1,13887.37,169802,279683.19,14,stable
10851,6759,24,Female,Bhopal,63662.83,6684.03,271445.89,0.37,3,66.8,2,0,23172.71,233696,727648.48,13,stable
10852,2778,35,Female,Bhopal,42480.3,16768.8,322716.22,0.36,1,78.86,2,1,1615.16,473435,889674.76,13,stable
10853,4057,57,Female,Delhi,75941.76,35476.3,377770.53,0.56,2,49.8,11,0,4168.95,449806,677279.76,23,stable
10854,6190,59,Female,Pune,20000.0,6338.33,310605.35,0.21,1,73.24,1,1,14956.09,378267,1459766.07,53,stable
10855,7997,48,Female,Delhi,65179.43,38553.54,409394.22,0.13,1,60.02,4,0,797.97,200083,1500000.0,12,stable
10856,5747,22,Female,Mumbai,36312.81,8076.71,316089.43,0.59,0,84.83,7,0,11634.63,0,537296.19,24,stable
10857,1045,33,Male,Lucknow,20000.0,3252.13,387676.45,0.84,2,57.17,11,1,7361.34,274760,460626.4,2,stable
10858,8758,22,Female,Ahmedabad,66488.72,38920.01,292915.68,0.19,2,78.46,1,0,25382.84,400307,1500000.0,17,stable
10859,8053,61,Female,Bhopal,64232.61,17879.04,212408.6,0.91,0,66.89,17,2,23307.66,473435,233419.78,1,stable
10860,4201,52,Female,Ahmedabad,58317.91,32790.86,240500.24,0.12,2,33.3,27,1,8904.17,232423,1500000.0,11,stable
10861,1455,25,Male,Chennai,93776.33,23965.43,446491.97,0.96,1,71.38,12,1,22642.95,274760,467163.96,29,stable
10862,3924,23,Male,Ahmedabad,54792.04,14355.06,64724.14,0.29,0,63.54,5,1,16020.87,274846,220539.61,40,stable
10863,8798,22,Male,Jaipur,57723.51,32587.55,189436.21,0.12,0,73.02,23,0,20183.17,400307,1500000.0,2,stable
10864,1965,34,Male,Lucknow,59846.4,18253.13,217598.32,0.57,2,56.54,1,0,13533.92,482884,381758.85,45,stable
10865,5964,60,Male,Kolkata,70170.48,18748.19,322225.77,0.4,0,69.14,4,1,23434.47,306121,810185.93,56,stable
10866,2528,64,Male,Pune,66784.58,11706.99,246809.26,0.31,5,61.68,1,0,20141.02,364934,787274.47,23,stable
10867,3976,49,Female,Jaipur,44535.72,19884.11,388189.74,0.2,3,84.39,5,0,11819.73,169802,1500000.0,3,stable
10868,4071,58,Female,Pune,87681.04,10628.07,156430.46,0.9,2,85.0,6,1,28959.48,376045,174224.16,13,stable
10869,5869,26,Female,Chennai,58809.36,12165.72,231772.36,0.43,2,41.74,5,0,3759.13,137239,538980.46,36,stable
10870,7387,54,Female,Lucknow,52463.21,17986.85,144532.12,0.69,3,69.35,1,1,23759.95,62628,208993.59,19,stable
10871,3521,28,Male,Kolkata,69355.34,21248.65,273503.74,0.21,2,74.83,7,2,15546.28,91364,1302373.6,4,stable
10872,7525,22,Male,Ahmedabad,96662.77,39601.19,246715.8,0.28,2,54.81,3,1,25969.97,259185,891196.46,24,stable
10873,2126,46,Female,Kolkata,31784.36,14853.39,272281.14,0.4,3,68.83,4,1,8461.21,91364,687497.53,36,stable
10874,7632,37,Female,Ahmedabad,63456.65,18106.56,389763.11,0.12,1,95.79,2,1,19593.59,472413,1500000.0,48,stable
10875,6773,44,Male,Hyderabad,60265.47,9669.29,286926.88,0.5,6,76.25,1,0,10394.79,200083,571382.45,58,stable
10876,8716,51,Male,Mumbai,78971.31,31702.42,198430.8,0.31,3,50.98,9,3,6115.04,65120,647070.31,58,stable
10877,4404,36,Male,Bangalore,53425.92,7214.49,492774.17,0.3,4,76.36,62,1,14865.21,257963,1500000.0,4,stable
10878,5492,41,Female,Bangalore,55223.04,17808.52,281471.13,0.47,2,57.53,5,1,9887.46,95926,599580.53,6,stable
10879,3343,58,Male,Ahmedabad,59678.35,22665.67,373250.42,0.43,5,73.09,17,2,11857.67,472413,860756.83,23,stable
10880,1106,46,Male,Ahmedabad,66114.3,29566.81,304350.89,0.76,2,76.95,7,1,26223.55,91364,402267.79,43,stable
10881,4154,37,Female,Bhopal,74589.95,38492.21,399872.98,0.27,2,57.81,13,3,20672.96,290856,1470199.63,30,stable
10882,5053,62,Female,Hyderabad,74679.39,7763.07,338835.08,0.25,1,82.81,35,0,18637.78,306121,1338636.89,46,stable
10883,5801,24,Female,Delhi,89644.27,38350.62,365828.9,0.36,2,81.99,2,1,15562.8,449806,1027841.06,53,stable
10884,7139,63,Female,Hyderabad,39998.84,12635.62,376000.77,0.56,1,90.09,10,1,11049.8,157472,666793.19,46,stable
10885,6580,24,Male,Lucknow,34455.83,14955.59,330620.85,0.18,4,72.36,37,1,15823.05,85184,1500000.0,29,stable
10886,1214,39,Male,Hyderabad,46488.43,7903.81,276415.06,0.33,0,84.22,9,1,12628.66,91364,842851.73,17,stable
10887,6400,58,Female,Mumbai,82248.42,47132.57,270477.78,0.08,0,93.72,4,0,28675.93,85184,1500000.0,54,stable
10888,7875,45,Male,Bangalore,96607.2,27434.42,293327.97,0.32,1,58.1,2,1,6539.43,55301,914321.46,31,stable
10889,5289,28,Male,Pune,67243.75,20104.94,339617.12,0.26,2,69.32,3,3,16924.84,221694,1296601.92,58,stable
10890,5253,38,Female,Jaipur,73849.41,22650.79,264876.79,0.87,2,100.0,0,1,12794.08,196961,303638.36,12,stable
